Datum;Zeit;Transaktion;Item
24.11.2016;11:39:29;1964;Kaffee
24.11.2016;11:46:56;1965;Kaffee
24.11.2016;11:46:56;1965;Kuchen
24.11.2016;11:57:00;1966;Kaesekuchen
24.11.2016;11:57:00;1966;Brot
24.11.2016;11:57:00;1966;Tee
24.11.2016;12:05:18;1967;NONE
24.11.2016;12:05:18;1967;NONE
24.11.2016;12:05:18;1967;Kaffee
24.11.2016;12:05:18;1967;Smoothies
24.11.2016;12:18:32;1968;Brot
24.11.2016;12:20:13;1969;Brot
24.11.2016;12:35:32;1970;Kaffee
24.11.2016;12:35:32;1970;Brot
24.11.2016;12:54:14;1971;Kaffee
24.11.2016;12:54:14;1971;Kuchen
24.11.2016;12:57:45;1972;Bienenstich
24.11.2016;12:57:45;1972;Kaffee
24.11.2016;12:57:45;1972;Kaffee
24.11.2016;12:57:45;1972;Sandwich
24.11.2016;13:12:59;1973;Brownie
24.11.2016;13:23:10;1974;Brot
24.11.2016;13:23:10;1974;Sandwich
24.11.2016;13:28:42;1975;Kaffee
24.11.2016;13:29:16;1976;Brot
24.11.2016;13:29:16;1976;Brownie
24.11.2016;13:31:38;1977;Sandwich
24.11.2016;13:39:41;1978;Kaffee
24.11.2016;13:39:41;1978;Sandwich
24.11.2016;13:39:41;1978;Saisonware
24.11.2016;13:58:03;1979;Kaffee
24.11.2016;13:58:38;1980;Tee
24.11.2016;13:58:38;1980;Kuchen
24.11.2016;14:18:49;1981;NONE
24.11.2016;14:18:49;1981;Kaffee
24.11.2016;14:18:49;1981;Brot
24.11.2016;14:19:19;1982;Kaffee
24.11.2016;14:19:19;1982;Sandwich
24.11.2016;14:32:19;1983;Kaffee
24.11.2016;14:35:19;1984;Kuchen
24.11.2016;14:52:39;1985;Kaffee
24.11.2016;14:52:39;1985;Alfajor
24.11.2016;14:53:44;1986;Kaffee
24.11.2016;14:53:44;1986;Kuchen
24.11.2016;14:58:05;1987;Tee
24.11.2016;14:58:05;1987;Tee
24.11.2016;15:17:33;1988;Brot
24.11.2016;15:30:26;1989;Tee
24.11.2016;15:30:26;1989;Kuchen
24.11.2016;15:33:37;1990;Brownie
24.11.2016;15:33:37;1990;Alfajor
24.11.2016;16:00:48;1991;Kirschkuchen
24.11.2016;16:00:48;1991;Papageienkuchen
24.11.2016;16:00:48;1991;Kaffee
24.11.2016;16:09:50;1992;Tee
24.11.2016;16:32:12;1993;Kaffee
24.11.2016;16:32:12;1993;Kuchen
24.11.2016;16:49:46;1994;Kaffee
24.11.2016;16:49:46;1994;Cola
24.11.2016;17:02:59;1995;Kirschkuchen
24.11.2016;17:02:59;1995;Apfelschorle
24.11.2016;17:02:59;1995;Tee
24.11.2016;17:02:59;1995;Papageienkuchen
24.11.2016;17:10:11;1996;Smoothie
25.11.2016;08:08:12;1997;Kaffee
25.11.2016;08:08:12;1997;Croissant
25.11.2016;08:52:24;1998;Kaffee
25.11.2016;08:52:24;1998;NONE
25.11.2016;09:04:23;1999;Kaffee
25.11.2016;09:04:23;1999;Kaffee
25.11.2016;09:09:28;2000;Kaffee
25.11.2016;09:09:28;2000;Brot
25.11.2016;09:10:18;2001;Kaffee
25.11.2016;09:10:18;2001;Croissant
25.11.2016;09:21:29;2002;Kaffee
25.11.2016;09:29:47;2003;Kaffee
25.11.2016;09:31:45;2004;Kaffee
25.11.2016;09:31:45;2004;Gebaeck
25.11.2016;09:31:45;2004;Brot
25.11.2016;09:35:47;2005;Brot
25.11.2016;09:35:47;2005;Kaffee
25.11.2016;09:36:46;2006;Brot
25.11.2016;09:44:09;2007;Regionalware
25.11.2016;09:44:09;2007;Kaffee
25.11.2016;09:44:09;2007;Brot
25.11.2016;09:50:38;2008;Kaffee
25.11.2016;09:51:05;2009;Kaffee
25.11.2016;09:51:05;2009;Kaffee
25.11.2016;09:55:08;2010;Regionalware
25.11.2016;09:55:08;2010;Tee
25.11.2016;09:55:08;2010;Brownie
25.11.2016;09:55:08;2010;Brot
25.11.2016;09:57:38;2011;Kaffee
25.11.2016;09:57:38;2011;Gebaeck
25.11.2016;09:59:23;2012;Brot
25.11.2016;10:05:26;2013;Kaffee
25.11.2016;10:05:26;2013;Kuchen
25.11.2016;10:13:08;2014;Kaffee
25.11.2016;10:13:08;2014;Regionalware
25.11.2016;10:15:13;2015;Kaffee
25.11.2016;10:28:53;2016;Brot
25.11.2016;10:28:53;2016;Croissant
25.11.2016;10:38:18;2017;Brot
25.11.2016;10:38:18;2017;Focaccia
25.11.2016;10:41:02;2018;Croissant
25.11.2016;10:41:02;2018;Kaffee
25.11.2016;10:44:12;2019;Brot
25.11.2016;10:49:29;2020;Kaffee
25.11.2016;10:49:29;2020;Kaffee
25.11.2016;10:59:16;2021;Kaffee
25.11.2016;11:00:56;2022;Brot
25.11.2016;11:05:09;2023;Butterkuchen
25.11.2016;11:06:20;2024;Kaffee
25.11.2016;11:06:20;2024;Gebaeck
25.11.2016;11:39:21;2025;Kekse
25.11.2016;11:39:21;2025;Saft
25.11.2016;11:39:21;2025;Tee
25.11.2016;11:39:21;2025;Alfajor
25.11.2016;11:40:12;2026;Kaffee
25.11.2016;11:40:12;2026;Alfajor
25.11.2016;11:48:09;2027;Kaffee
25.11.2016;11:48:09;2027;Sandwich
25.11.2016;12:09:10;2028;Kaffee
25.11.2016;12:10:32;2029;Kaffee
25.11.2016;12:10:32;2029;Kaffee
25.11.2016;12:11:20;2030;Brot
25.11.2016;12:12:04;2031;Kaffee
25.11.2016;12:12:04;2031;Brot
25.11.2016;12:12:04;2031;NONE
25.11.2016;12:18:27;2032;NONE
25.11.2016;12:21:22;2033;Kaffee
25.11.2016;12:27:02;2034;NONE
25.11.2016;12:27:02;2034;Tee
25.11.2016;12:28:41;2035;Sandwich
25.11.2016;12:28:41;2035;Brot
25.11.2016;12:42:26;2036;Tee
25.11.2016;12:42:26;2036;NONE
25.11.2016;12:42:26;2036;Papageienkuchen
25.11.2016;12:44:39;2037;Brot
25.11.2016;12:52:56;2038;Kaffee
25.11.2016;12:52:56;2038;Kuchen
25.11.2016;12:55:03;2039;Mineralwasser
25.11.2016;12:55:03;2039;Kaffee
25.11.2016;12:55:03;2039;NONE
25.11.2016;12:56:57;2040;NONE
25.11.2016;12:56:57;2040;Mineralwasser
25.11.2016;12:58:15;2041;Belegtes Brot
25.11.2016;13:02:09;2042;NONE
25.11.2016;13:02:09;2042;Kaffee
25.11.2016;13:04:15;2043;Brot
25.11.2016;13:04:15;2043;Kaffee
25.11.2016;13:07:26;2044;Brot
25.11.2016;13:12:29;2045;Heisse Schokolade
25.11.2016;13:12:29;2045;Brot
25.11.2016;13:12:29;2045;NONE
25.11.2016;13:12:29;2045;Sandwich
25.11.2016;13:37:45;2047;NONE
25.11.2016;13:38:40;2048;NONE
25.11.2016;13:38:40;2048;Saft
25.11.2016;13:40:22;2049;Brot
25.11.2016;13:40:22;2049;NONE
25.11.2016;13:57:31;2050;NONE
25.11.2016;13:57:31;2050;Mineralwasser
25.11.2016;14:13:06;2051;Sandwich
25.11.2016;14:13:06;2051;Brot
25.11.2016;14:13:06;2051;Marmelade
25.11.2016;14:14:53;2052;Kaffee
25.11.2016;14:14:53;2052;Sandwich
25.11.2016;14:14:53;2052;Brot
25.11.2016;14:32:37;2053;Tee
25.11.2016;14:32:37;2053;NONE
25.11.2016;14:33:06;2054;Tee
25.11.2016;14:48:17;2055;Brot
25.11.2016;14:48:17;2055;Gebaeck
25.11.2016;15:31:28;2057;Kaffee
25.11.2016;15:31:28;2057;Tee
25.11.2016;15:31:54;2058;Brot
25.11.2016;15:31:54;2058;Brownie
25.11.2016;15:53:37;2059;Alfajor
25.11.2016;15:53:37;2059;Alfajor
25.11.2016;15:53:37;2059;Brot
25.11.2016;15:54:11;2060;NONE
25.11.2016;16:02:01;2061;Kaffee
25.11.2016;16:02:01;2061;Croissant
25.11.2016;16:07:57;2062;Croissant
25.11.2016;16:16:15;2063;Kaffee
25.11.2016;16:16:15;2063;Brot
25.11.2016;16:16:15;2063;Gebaeck
25.11.2016;16:16:15;2063;Croissant
25.11.2016;17:10:20;2065;Tee
25.11.2016;17:10:20;2065;Alfajor
25.11.2016;17:10:20;2065;Kuchen
25.11.2016;17:12:09;2066;Tee
25.11.2016;17:12:09;2066;Brownie
25.11.2016;17:12:09;2066;Alfajor
25.11.2016;17:12:09;2066;Gebaeck
25.11.2016;17:12:09;2066;Brot
25.11.2016;17:15:19;2067;Croissant
25.11.2016;17:15:19;2067;Gebaeck
25.11.2016;17:19:52;2068;Brownie
26.11.2016;08:29:14;2069;Brot
26.11.2016;08:47:27;2070;Kaffee
26.11.2016;08:50:14;2071;Brot
26.11.2016;08:50:14;2071;Kaffee
26.11.2016;08:50:14;2071;Brot
26.11.2016;09:03:00;2072;Brot
26.11.2016;09:15:06;2073;Brot
26.11.2016;09:15:06;2073;Kaffee
26.11.2016;09:15:06;2073;Croissant
26.11.2016;09:27:29;2074;Brot
26.11.2016;09:28:40;2075;Brot
26.11.2016;09:32:45;2076;Gebaeck
26.11.2016;09:52:43;2077;NONE
26.11.2016;09:52:43;2077;Brot
26.11.2016;09:55:05;2078;Butterkuchen
26.11.2016;09:57:45;2079;Croissant
26.11.2016;09:57:45;2079;Waffel
26.11.2016;09:57:45;2079;Kaffee
26.11.2016;10:05:00;2080;Kaffee
26.11.2016;10:08:42;2081;Kaffee
26.11.2016;10:18:21;2082;Brot
26.11.2016;10:18:21;2082;Croissant
26.11.2016;10:20:35;2083;Kuchen
26.11.2016;10:22:02;2084;Muffin
26.11.2016;10:22:02;2084;Kaffee
26.11.2016;10:23:47;2085;Brot
26.11.2016;10:24:26;2086;Waffel
26.11.2016;10:27:41;2087;Muffin
26.11.2016;10:30:16;2088;Waffel
26.11.2016;10:31:30;2089;Kaffee
26.11.2016;10:32:22;2090;Brot
26.11.2016;10:33:34;2091;Brot
26.11.2016;10:35:00;2092;Kaffee
26.11.2016;10:35:00;2092;Croissant
26.11.2016;10:36:58;2093;Brot
26.11.2016;10:40:28;2094;Croissant
26.11.2016;10:40:28;2094;Brot
26.11.2016;10:40:28;2094;Tee
26.11.2016;10:40:28;2094;Kaffee
26.11.2016;10:40:28;2094;NONE
26.11.2016;10:42:19;2095;Brot
26.11.2016;10:47:12;2096;Kuchen
26.11.2016;10:47:12;2096;Muffin
26.11.2016;10:47:12;2096;Muffin
26.11.2016;10:47:12;2096;Marmelade
26.11.2016;10:48:06;2097;Brot
26.11.2016;10:48:06;2097;Gebaeck
26.11.2016;10:51:19;2098;Kaffee
26.11.2016;10:56:41;2099;Kaffee
26.11.2016;10:57:04;2100;Waffel
26.11.2016;10:59:13;2101;Waffel
26.11.2016;11:01:12;2102;Gebaeck
26.11.2016;11:01:12;2102;Croissant
26.11.2016;11:01:12;2102;Kaffee
26.11.2016;11:02:59;2103;Croissant
26.11.2016;11:02:59;2103;Gebaeck
26.11.2016;11:02:59;2103;Brot
26.11.2016;11:02:59;2103;Kaffee
26.11.2016;11:06:13;2104;NONE
26.11.2016;11:06:13;2104;Croissant
26.11.2016;11:06:13;2104;Brot
26.11.2016;11:15:37;2105;Kaffee
26.11.2016;11:15:37;2105;Tee
26.11.2016;11:15:37;2105;Gebaeck
26.11.2016;11:17:16;2106;Kaffee
26.11.2016;11:27:56;2107;Saft
26.11.2016;11:34:49;2108;Kaffee
26.11.2016;11:34:49;2108;Kaffee
26.11.2016;11:39:49;2109;Muffin
26.11.2016;11:39:49;2109;Kuchen
26.11.2016;11:39:49;2109;Gebaeck
26.11.2016;11:39:49;2109;Tee
26.11.2016;11:39:49;2109;Kaffee
26.11.2016;11:39:49;2109;Kaffee
26.11.2016;11:40:55;2110;Heisse Schokolade
26.11.2016;11:47:21;2111;Muffin
26.11.2016;11:53:54;2112;Belegtes Brot
26.11.2016;11:53:54;2112;NONE
26.11.2016;11:53:54;2112;Saft
26.11.2016;11:53:54;2112;Brot
26.11.2016;11:53:54;2112;Kaffee
26.11.2016;11:55:23;2113;Kaffee
26.11.2016;11:55:23;2113;Bienenstich
26.11.2016;12:00:24;2114;Kaffee
26.11.2016;12:00:24;2114;Brot
26.11.2016;12:13:05;2115;Brot
26.11.2016;12:16:32;2116;NONE
26.11.2016;12:16:32;2116;Kaffee
26.11.2016;12:16:32;2116;Tee
26.11.2016;12:18:07;2117;Kaffee
26.11.2016;12:18:07;2117;NONE
26.11.2016;12:18:07;2117;Sandwich
26.11.2016;12:30:57;2118;Kaffee
26.11.2016;12:30:57;2118;Cola
26.11.2016;12:30:57;2118;Sandwich
26.11.2016;12:33:01;2119;Waffel
26.11.2016;12:33:23;2120;Tee
26.11.2016;12:33:23;2120;Muffin
26.11.2016;12:35:13;2121;Brot
26.11.2016;12:35:13;2121;Waffel
26.11.2016;12:58:29;2122;Kaffee
26.11.2016;12:58:29;2122;Kaffee
26.11.2016;13:11:47;2123;Kaffee
26.11.2016;13:11:47;2123;Kaesekuchen
26.11.2016;13:11:47;2123;Belegtes Brot
26.11.2016;13:12:49;2124;Kaffee
26.11.2016;13:12:49;2124;Kaffee
26.11.2016;13:12:49;2124;Sandwich
26.11.2016;13:13:51;2125;Kaffee
26.11.2016;13:13:51;2125;Alfajor
26.11.2016;13:17:01;2126;Kaffee
26.11.2016;13:17:01;2126;Tee
26.11.2016;13:20:06;2127;Waffel
26.11.2016;13:21:09;2128;Brot
26.11.2016;13:23:01;2129;NONE
26.11.2016;13:23:01;2129;Mineralwasser
26.11.2016;13:29:41;2130;Alfajor
26.11.2016;13:29:41;2130;Muffin
26.11.2016;13:29:41;2130;Kuchen
26.11.2016;13:32:00;2131;Tee
26.11.2016;13:33:30;2132;Brot
26.11.2016;13:41:15;2133;NONE
26.11.2016;13:41:15;2133;Brot
26.11.2016;13:45:25;2134;Waffel
26.11.2016;13:57:23;2135;Kaffee
26.11.2016;13:57:23;2135;Brot
26.11.2016;13:57:23;2135;NONE
26.11.2016;13:57:23;2135;Sandwich
26.11.2016;14:09:08;2136;Heisse Schokolade
26.11.2016;14:09:08;2136;Tee
26.11.2016;14:13:58;2137;Muffin
26.11.2016;14:14:31;2138;Sandwich
26.11.2016;14:14:31;2138;Kaffee
26.11.2016;14:21:26;2139;NONE
26.11.2016;14:22:18;2140;Brot
26.11.2016;14:25:35;2141;NONE
26.11.2016;14:25:35;2141;Muffin
26.11.2016;14:25:35;2141;Kaffee
26.11.2016;14:27:39;2142;Kaffee
26.11.2016;14:27:39;2142;Kaffee
26.11.2016;14:27:39;2142;Gebaeck
26.11.2016;14:27:39;2142;Kuchen
26.11.2016;14:29:48;2143;Tee
26.11.2016;14:29:48;2143;Heisse Schokolade
26.11.2016;14:29:48;2143;Kekse
26.11.2016;14:29:48;2143;Kuchen
26.11.2016;14:38:24;2144;Kuchen
26.11.2016;14:47:30;2145;Sandwich
26.11.2016;14:47:30;2145;Brot
26.11.2016;14:54:40;2146;Toertchen
26.11.2016;14:54:40;2146;Kaffee
26.11.2016;14:56:01;2147;Alfajor
26.11.2016;14:56:01;2147;Brot
26.11.2016;14:56:01;2147;Tee
26.11.2016;15:31:47;2148;Sandwich
26.11.2016;15:31:47;2148;Croissant
26.11.2016;15:31:47;2148;Tee
26.11.2016;15:31:47;2148;Kaffee
26.11.2016;15:34:36;2149;Brot
26.11.2016;15:34:36;2149;Tee
26.11.2016;15:34:36;2149;Alfajor
26.11.2016;15:34:36;2149;Croissant
26.11.2016;15:44:34;2150;Brot
26.11.2016;15:44:34;2150;Muffin
26.11.2016;15:44:34;2150;Kaffee
26.11.2016;15:46:40;2151;Heisse Schokolade
26.11.2016;15:46:40;2151;Brot
26.11.2016;15:46:40;2151;Muffin
26.11.2016;15:46:40;2151;Kaffee
26.11.2016;15:46:40;2151;Gebaeck
26.11.2016;16:07:29;2152;Tee
26.11.2016;16:07:29;2152;Alfajor
26.11.2016;16:08:28;2153;Toertchen
26.11.2016;16:08:28;2153;Kuchen
26.11.2016;16:19:19;2154;Focaccia
26.11.2016;16:34:53;2155;NONE
26.11.2016;16:34:53;2155;Tee
26.11.2016;16:34:53;2155;Gebaeck
26.11.2016;16:34:53;2155;Toertchen
26.11.2016;16:47:49;2156;NONE
26.11.2016;16:47:49;2156;Alfajor
26.11.2016;16:47:49;2156;Alfajor
26.11.2016;16:47:49;2156;Kaffee
26.11.2016;16:47:49;2156;Kaffee
26.11.2016;16:47:49;2156;Kaffee
26.11.2016;16:50:05;2157;Kaffee
26.11.2016;16:50:05;2157;Alfajor
27.11.2016;09:28:07;2158;Kaffee
27.11.2016;09:28:07;2158;Kaesekuchen
27.11.2016;09:28:07;2158;NONE
27.11.2016;09:28:07;2158;Brot
27.11.2016;09:54:36;2159;Kaffee
27.11.2016;09:58:21;2160;Kaffee
27.11.2016;09:58:21;2160;Spritzgebaeck
27.11.2016;09:58:21;2160;NONE
27.11.2016;09:58:21;2160;Saft
27.11.2016;09:59:57;2161;Croissant
27.11.2016;10:03:29;2162;Kaffee
27.11.2016;10:03:29;2162;Tee
27.11.2016;10:03:29;2162;Saft
27.11.2016;10:03:29;2162;Smoothies
27.11.2016;10:03:29;2162;Spritzgebaeck
27.11.2016;10:03:29;2162;Muffin
27.11.2016;10:03:29;2162;Saft
27.11.2016;10:03:29;2162;Toertchen
27.11.2016;10:05:06;2163;Kuchen
27.11.2016;10:05:06;2163;Gebaeck
27.11.2016;10:08:03;2164;Kaffee
27.11.2016;10:08:03;2164;Brownie
27.11.2016;10:10:53;2165;Saft
27.11.2016;10:10:53;2165;Spritzgebaeck
27.11.2016;10:23:03;2166;Kaffee
27.11.2016;10:27:40;2167;Kaffee
27.11.2016;10:27:40;2167;Toertchen
27.11.2016;10:34:24;2168;Brot
27.11.2016;10:34:24;2168;Tee
27.11.2016;10:34:24;2168;NONE
27.11.2016;10:34:24;2168;Gebaeck
27.11.2016;10:48:12;2169;Brot
27.11.2016;10:48:12;2169;Kaffee
27.11.2016;10:48:12;2169;Brot
27.11.2016;10:48:12;2169;Heisse Schokolade
27.11.2016;10:51:20;2170;NONE
27.11.2016;10:51:20;2170;Gebaeck
27.11.2016;10:51:20;2170;Kaffee
27.11.2016;10:51:20;2170;Heisse Schokolade
27.11.2016;10:53:06;2171;Brot
27.11.2016;10:53:06;2171;Brot
27.11.2016;10:53:06;2171;Kaffee
27.11.2016;10:55:20;2172;Alfajor
27.11.2016;10:55:20;2172;Gebaeck
27.11.2016;10:59:57;2173;Brot
27.11.2016;11:02:01;2174;Kaffee
27.11.2016;11:02:01;2174;Heisse Schokolade
27.11.2016;11:02:01;2174;Muffin
27.11.2016;11:08:29;2175;Brot
27.11.2016;11:08:29;2175;Kaffee
27.11.2016;11:08:29;2175;Kaffee
27.11.2016;11:08:29;2175;Smoothies
27.11.2016;11:08:29;2175;Gebaeck
27.11.2016;11:14:35;2176;Brownie
27.11.2016;11:14:35;2176;Heisse Schokolade
27.11.2016;11:14:35;2176;Kaffee
27.11.2016;11:17:13;2177;Belegtes Brot
27.11.2016;11:17:13;2177;Saisonware
27.11.2016;11:17:32;2178;Bienenstich
27.11.2016;11:18:45;2179;Brot
27.11.2016;11:20:08;2180;Kaffee
27.11.2016;11:21:34;2181;Kaffee
27.11.2016;11:21:34;2181;Regionalware
27.11.2016;11:23:45;2182;Kaffee
27.11.2016;11:23:45;2182;Tee
27.11.2016;11:23:45;2182;Croissant
27.11.2016;11:25:50;2183;Croissant
27.11.2016;11:25:50;2183;Spritzgebaeck
27.11.2016;11:25:50;2183;Tee
27.11.2016;11:25:50;2183;Heisse Schokolade
27.11.2016;11:25:50;2183;NONE
27.11.2016;11:25:50;2183;Muffin
27.11.2016;11:27:36;2184;NONE
27.11.2016;11:27:36;2184;Kaffee
27.11.2016;11:28:58;2185;Kaffee
27.11.2016;11:28:58;2185;Regionalware
27.11.2016;11:30:29;2186;Kaffee
27.11.2016;11:30:29;2186;Croissant
27.11.2016;11:30:29;2186;Kaffee
27.11.2016;11:32:05;2187;Brot
27.11.2016;11:32:05;2187;Heisse Schokolade
27.11.2016;11:32:05;2187;Croissant
27.11.2016;11:36:20;2188;Brot
27.11.2016;11:42:42;2189;Brot
27.11.2016;11:49:49;2190;Muffin
27.11.2016;11:49:49;2190;Muffin
27.11.2016;11:49:49;2190;Brownie
27.11.2016;11:49:49;2190;Alfajor
27.11.2016;11:49:49;2190;Heisse Schokolade
27.11.2016;11:49:49;2190;Kaffee
27.11.2016;11:49:49;2190;Kaffee
27.11.2016;11:55:11;2191;Gebaeck
27.11.2016;11:59:45;2192;Brownie
27.11.2016;11:59:45;2192;Kaffee
27.11.2016;12:15:10;2193;Spritzgebaeck
27.11.2016;12:16:44;2194;Kaffee
27.11.2016;12:16:44;2194;Saisonware
27.11.2016;12:21:01;2195;Papageienkuchen
27.11.2016;12:21:01;2195;Saisonware
27.11.2016;12:21:01;2195;Saisonware
27.11.2016;12:21:01;2195;Tee
27.11.2016;12:21:01;2195;Kaffee
27.11.2016;12:30:35;2196;Kaffee
27.11.2016;12:30:35;2196;Kaffee
27.11.2016;12:30:35;2196;Kaffee
27.11.2016;12:30:35;2196;Alfajor
27.11.2016;12:30:35;2196;Brownie
27.11.2016;12:35:12;2197;Kaffee
27.11.2016;12:35:12;2197;Kaffee
27.11.2016;12:35:12;2197;Croissant
27.11.2016;12:35:12;2197;Saisonware
27.11.2016;12:45:08;2198;Kaffee
27.11.2016;12:45:08;2198;Brot
27.11.2016;12:45:08;2198;Butterkuchen
27.11.2016;12:52:30;2199;Butterkuchen
27.11.2016;12:56:13;2200;Kaffee
27.11.2016;12:56:13;2200;Tee
27.11.2016;12:56:13;2200;Kuchen
27.11.2016;12:58:50;2201;Saisonware
27.11.2016;12:58:50;2201;Tee
27.11.2016;13:15:14;2202;Heisse Schokolade
27.11.2016;13:15:14;2202;Kaffee
27.11.2016;13:15:14;2202;Kaffee
27.11.2016;13:16:59;2203;Toertchen
27.11.2016;13:16:59;2203;Kuchen
27.11.2016;13:38:04;2204;Kaffee
27.11.2016;13:38:04;2204;Saisonware
27.11.2016;13:44:51;2205;Kaffee
27.11.2016;13:44:51;2205;Muffin
27.11.2016;13:46:49;2206;Kuchen
27.11.2016;13:46:49;2206;Brownie
27.11.2016;14:00:18;2207;Kaffee
27.11.2016;14:00:18;2207;Kaffee
27.11.2016;14:00:18;2207;Sandwich
27.11.2016;14:00:18;2207;NONE
27.11.2016;14:00:18;2207;Toertchen
27.11.2016;14:00:18;2207;Kekse
27.11.2016;14:00:18;2207;Papageienkuchen
27.11.2016;14:00:58;2208;Toertchen
27.11.2016;14:32:49;2209;Kaffee
27.11.2016;14:42:53;2210;Kaffee
27.11.2016;14:42:53;2210;Kaffee
27.11.2016;14:42:53;2210;Croissant
27.11.2016;14:42:53;2210;Kekse
27.11.2016;14:45:24;2211;Alfajor
27.11.2016;14:45:24;2211;Kuchen
27.11.2016;14:45:24;2211;Kaffee
27.11.2016;14:45:24;2211;Kaffee
27.11.2016;14:46:51;2212;Bienenstich
27.11.2016;15:37:58;2213;Mineralwasser
27.11.2016;15:37:58;2213;NONE
27.11.2016;15:43:01;2214;Brownie
27.11.2016;15:43:01;2214;Toertchen
27.11.2016;15:43:01;2214;Brot
27.11.2016;15:43:01;2214;Kaffee
27.11.2016;15:51:15;2215;Kaffee
27.11.2016;15:51:15;2215;Tee
27.11.2016;16:12:22;2216;Kaffee
28.11.2016;07:44:17;2217;Kaffee
28.11.2016;07:44:17;2217;Brot
28.11.2016;07:49:40;2218;Gebaeck
28.11.2016;08:14:50;2219;Brot
28.11.2016;08:38:56;2220;Croissant
28.11.2016;08:38:56;2220;Kaffee
28.11.2016;09:01:37;2221;Kaffee
28.11.2016;09:14:26;2222;Smoothie
28.11.2016;09:14:26;2222;Kaffee
28.11.2016;09:45:33;2223;Kaffee
28.11.2016;09:45:33;2223;Gebaeck
28.11.2016;09:52:24;2224;Kaffee
28.11.2016;10:12:36;2225;Kaffee
28.11.2016;10:12:36;2225;Belegtes Brot
28.11.2016;10:12:36;2225;NONE
28.11.2016;10:20:40;2226;Brot
28.11.2016;10:35:08;2227;Kaffee
28.11.2016;10:48:46;2228;Tee
28.11.2016;10:48:46;2228;Kaffee
28.11.2016;10:51:54;2229;Kaffee
28.11.2016;10:51:54;2229;Kaffee
28.11.2016;10:51:54;2229;Croissant
28.11.2016;10:51:54;2229;Gebaeck
28.11.2016;11:10:12;2230;Gebaeck
28.11.2016;11:10:12;2230;Kaffee
28.11.2016;11:11:09;2231;Kaffee
28.11.2016;11:11:09;2231;Croissant
28.11.2016;11:30:39;2232;Tee
28.11.2016;11:30:39;2232;Kaffee
28.11.2016;11:30:39;2232;Regionalware
28.11.2016;11:46:52;2234;Gebaeck
28.11.2016;11:46:52;2234;Brot
28.11.2016;11:46:52;2234;Kekse
28.11.2016;11:46:52;2234;Kaffee
28.11.2016;11:46:52;2234;Brot
28.11.2016;12:05:00;2235;Marmelade
28.11.2016;12:05:00;2235;Sandwich
28.11.2016;12:05:00;2235;NONE
28.11.2016;12:05:00;2235;Brot
28.11.2016;12:05:00;2235;Smoothies
28.11.2016;12:06:37;2236;Brot
28.11.2016;12:06:37;2236;Kekse
28.11.2016;12:26:23;2237;Brot
28.11.2016;12:56:40;2238;Kekse
28.11.2016;12:56:40;2238;Kaffee
28.11.2016;12:56:40;2238;Kaffee
28.11.2016;13:10:23;2239;Sandwich
28.11.2016;13:18:13;2240;NONE
28.11.2016;13:27:44;2241;Heisse Schokolade
28.11.2016;13:31:05;2242;Brot
28.11.2016;13:31:05;2242;Kaffee
28.11.2016;13:31:05;2242;Toertchen
28.11.2016;13:31:05;2242;Limonade
28.11.2016;13:38:06;2243;Kaffee
28.11.2016;13:58:40;2244;Kaffee
28.11.2016;13:58:40;2244;Kaffee
28.11.2016;13:58:40;2244;Limonade
28.11.2016;13:58:40;2244;Sandwich
28.11.2016;14:05:23;2245;Tee
28.11.2016;14:09:14;2246;Brot
28.11.2016;14:09:14;2246;Kaffee
28.11.2016;14:09:55;2247;NONE
28.11.2016;14:48:33;2248;Brot
28.11.2016;15:08:12;2249;Brot
28.11.2016;15:12:14;2250;Kaffee
28.11.2016;15:24:13;2251;Kaffee
28.11.2016;15:24:13;2251;Heisse Schokolade
28.11.2016;15:24:13;2251;Gebaeck
28.11.2016;15:24:13;2251;Kuchen
28.11.2016;15:27:36;2252;Brot
28.11.2016;15:28:16;2253;Brot
28.11.2016;15:58:23;2254;Brot
28.11.2016;16:03:39;2255;Kaffee
28.11.2016;16:03:39;2255;Kaffee
28.11.2016;16:14:13;2256;Brot
28.11.2016;16:14:13;2256;Tee
28.11.2016;16:14:13;2256;Limonade
28.11.2016;16:14:13;2256;Kuchen
28.11.2016;16:19:01;2257;Gebaeck
28.11.2016;16:19:01;2257;Croissant
28.11.2016;16:19:01;2257;Kaffee
28.11.2016;16:19:01;2257;Tee
28.11.2016;16:25:25;2258;Brot
28.11.2016;16:45:21;2259;Tee
28.11.2016;16:45:21;2259;Kaffee
28.11.2016;16:45:21;2259;Baumkuchen
28.11.2016;16:45:21;2259;Kekse
28.11.2016;16:45:21;2259;Smoothie
28.11.2016;17:17:58;2260;Kaffee
29.11.2016;08:27:36;2261;Gebaeck
29.11.2016;08:27:36;2261;Gebaeck
29.11.2016;08:58:47;2262;Gebaeck
29.11.2016;08:58:47;2262;Brot
29.11.2016;08:58:47;2262;Kaffee
29.11.2016;09:09:09;2263;Tee
29.11.2016;09:09:09;2263;Regionalware
29.11.2016;09:09:34;2264;Kaffee
29.11.2016;09:10:16;2265;Kaffee
29.11.2016;09:10:16;2265;Croissant
29.11.2016;09:11:54;2266;Brot
29.11.2016;09:13:47;2267;NONE
29.11.2016;09:13:47;2267;Regionalware
29.11.2016;09:13:47;2267;Kaffee
